# Time-averaged data for fix thermodynamic_data
# TimeStep c_pe_total c_ke_total v_E_total v_E_interaction v_E_HAP v_E_CO2 v_E_binding v_E_interaction_kcal v_E_HAP_kcal v_E_CO2_kcal v_E_binding_kcal v_temp_current v_press_current v_vol_current v_coverage v_CO2_height c_temp_mobile_prod c_temp_system_prod
70300 -838139 202.468 -837937 2.29528e-08 -837934 -2.90408 -2.29528e-08 5.29311e-07 -1.93235e+07 -66.9706 -5.29311e-07 905.412 3445.74 114354 0.000577701 -6.01955 1005.1 905.412
70400 -838145 211.039 -837934 2.29563e-08 -837931 -2.9133 -2.29563e-08 5.29394e-07 -1.93234e+07 -67.1833 -5.29394e-07 943.74 2695.91 114285 0.000577701 -6.04804 1035.93 943.74
70500 -838139 205.889 -837933 2.29355e-08 -837930 -2.92715 -2.29355e-08 5.28912e-07 -1.93234e+07 -67.5026 -5.28912e-07 920.71 2641.03 114310 0.000577701 -6.11456 1018.11 920.71
70600 -838134 200.484 -837934 2.2969e-08 -837931 -2.94235 -2.2969e-08 5.29686e-07 -1.93234e+07 -67.8533 -5.29686e-07 896.541 3135.42 114428 0.000577701 -6.17188 994.758 896.541
70700 -838145 217.219 -837927 2.29803e-08 -837924 -2.95886 -2.29803e-08 5.29946e-07 -1.93233e+07 -68.234 -5.29946e-07 971.374 3467.85 114381 0.000577701 -6.21821 1076.24 971.374
70800 -838131 202.214 -837929 2.29488e-08 -837926 -2.97665 -2.29488e-08 5.2922e-07 -1.93233e+07 -68.6442 -5.2922e-07 904.277 2799.53 114467 0.000577701 -6.2247 1000.46 904.277
70900 -838134 203.373 -837931 2.29607e-08 -837928 -2.99264 -2.29607e-08 5.29495e-07 -1.93234e+07 -69.0131 -5.29495e-07 909.457 2829.87 114295 0.000577701 -6.26137 1003.46 909.457
71000 -838126 198.706 -837928 2.29799e-08 -837925 -3.00681 -2.29799e-08 5.29938e-07 -1.93233e+07 -69.3398 -5.29938e-07 888.59 3638.2 114373 0.000577701 -6.288 968.366 888.59
71100 -838122 202.033 -837920 2.29575e-08 -837917 -3.02143 -2.29575e-08 5.29421e-07 -1.93231e+07 -69.6768 -5.29421e-07 903.465 3768.39 114439 0.000577701 -6.31238 1009.59 903.465
71200 -838131 210.364 -837921 2.29446e-08 -837918 -3.03475 -2.29446e-08 5.29123e-07 -1.93231e+07 -69.984 -5.29123e-07 940.722 2860.91 114397 0.000577701 -6.29916 1051.19 940.722
71300 -838134 216.88 -837917 2.29449e-08 -837914 -3.0447 -2.29449e-08 5.29131e-07 -1.9323e+07 -70.2136 -5.29131e-07 969.86 1633.01 114412 0.000577701 -6.33392 1063.01 969.86
71400 -838130 215.491 -837915 2.29623e-08 -837912 -3.05164 -2.29623e-08 5.29531e-07 -1.9323e+07 -70.3737 -5.29531e-07 963.65 1230.43 114338 0.000577701 -6.224 1069.2 963.65
71500 -838128 209.812 -837918 2.29688e-08 -837915 -3.05572 -2.29688e-08 5.29681e-07 -1.93231e+07 -70.4678 -5.29681e-07 938.253 2602.85 114344 0.000577701 -6.18919 1042.61 938.253
71600 -838118 201.501 -837916 2.29698e-08 -837913 -3.05786 -2.29698e-08 5.29705e-07 -1.9323e+07 -70.517 -5.29705e-07 901.087 2964.94 114383 0.000577701 -6.16486 993.333 901.087
71700 -838113 200.621 -837913 2.29345e-08 -837910 -3.05902 -2.29345e-08 5.28891e-07 -1.93229e+07 -70.5438 -5.28891e-07 897.15 1522.09 114388 0.000577701 -6.10816 997.848 897.15
71800 -838110 203.774 -837907 2.29473e-08 -837904 -3.05955 -2.29473e-08 5.29184e-07 -1.93228e+07 -70.5559 -5.29184e-07 911.25 1675.28 114351 0.000577701 -6.10326 1003.28 911.25
71900 -838118 214.699 -837903 2.29726e-08 -837900 -3.05983 -2.29726e-08 5.2977e-07 -1.93227e+07 -70.5625 -5.2977e-07 960.108 2263.61 114458 0.000577701 -6.07195 1049.56 960.108
72000 -838107 199.753 -837907 2.29435e-08 -837904 -3.05997 -2.29435e-08 5.29097e-07 -1.93228e+07 -70.5657 -5.29097e-07 893.271 2511.67 114518 0.000577701 -6.11598 994.195 893.271
72100 -838117 209.214 -837908 2.29654e-08 -837905 -3.06011 -2.29654e-08 5.29602e-07 -1.93228e+07 -70.569 -5.29602e-07 935.577 1297.18 114369 0.000577701 -6.04364 1047.39 935.577
72200 -838112 209.284 -837903 2.2946e-08 -837899 -3.06037 -2.2946e-08 5.29154e-07 -1.93227e+07 -70.575 -5.29154e-07 935.893 2017.99 114392 0.000577701 -5.99293 1025.94 935.893
72300 -838101 189.972 -837911 2.2945e-08 -837908 -3.06051 -2.2945e-08 5.29133e-07 -1.93229e+07 -70.578 -5.29133e-07 849.53 1326.84 114291 0.000577701 -5.93499 929.051 849.53
72400 -838111 194.239 -837916 2.2944e-08 -837913 -3.06065 -2.2944e-08 5.29109e-07 -1.9323e+07 -70.5813 -5.29109e-07 868.61 1008.75 114499 0.000577701 -5.92809 962.775 868.61
72500 -838112 195.954 -837916 2.2968e-08 -837913 -3.06095 -2.2968e-08 5.29663e-07 -1.9323e+07 -70.5884 -5.29663e-07 876.282 1427.7 114403 0.000577701 -5.90556 957.806 876.282
72600 -838106 198.906 -837907 2.29749e-08 -837904 -3.06109 -2.29749e-08 5.29821e-07 -1.93228e+07 -70.5915 -5.29821e-07 889.483 1731.45 114249 0.000577701 -5.8714 987.903 889.483
72700 -838118 206.121 -837912 2.29478e-08 -837909 -3.0612 -2.29478e-08 5.29198e-07 -1.93229e+07 -70.594 -5.29198e-07 921.746 851.001 114339 0.000577701 -5.83014 1024.64 921.746
72800 -838110 203.613 -837906 2.29771e-08 -837903 -3.06154 -2.29771e-08 5.29872e-07 -1.93228e+07 -70.6018 -5.29872e-07 910.529 1501.96 114397 0.000577701 -5.83764 991.215 910.529
72900 -838117 209.331 -837908 2.29562e-08 -837905 -3.06169 -2.29562e-08 5.29391e-07 -1.93228e+07 -70.6053 -5.29391e-07 936.1 2483.52 114265 0.000577701 -5.82265 1043.33 936.1
73000 -838116 209.84 -837906 2.29601e-08 -837903 -3.06175 -2.29601e-08 5.29482e-07 -1.93228e+07 -70.6067 -5.29482e-07 938.379 3111 114315 0.000577701 -5.76348 1043.3 938.379
73100 -838104 205.613 -837899 2.29507e-08 -837896 -3.06212 -2.29507e-08 5.29265e-07 -1.93226e+07 -70.6153 -5.29265e-07 919.473 3094.25 114245 0.000577701 -5.7191 1009.02 919.473
73200 -838100 194.193 -837905 2.2986e-08 -837902 -3.0623 -2.2986e-08 5.30077e-07 -1.93228e+07 -70.6193 -5.30077e-07 868.406 2982.65 114381 0.000577701 -5.72662 960.012 868.406
73300 -838101 195.954 -837905 2.29768e-08 -837902 -3.0623 -2.29768e-08 5.29867e-07 -1.93228e+07 -70.6193 -5.29867e-07 876.281 3662.54 114181 0.000577701 -5.73487 965.971 876.281
73400 -838107 205.589 -837901 2.2953e-08 -837898 -3.06269 -2.2953e-08 5.29316e-07 -1.93227e+07 -70.6283 -5.29316e-07 919.365 3561.98 114271 0.000577701 -5.71616 1009.46 919.365
73500 -838089 196.974 -837892 2.29669e-08 -837889 -3.06288 -2.29669e-08 5.29638e-07 -1.93225e+07 -70.6328 -5.29638e-07 880.842 2968.9 114530 0.000577701 -5.69596 971.88 880.842
73600 -838085 189.597 -837895 2.29641e-08 -837892 -3.06281 -2.29641e-08 5.29572e-07 -1.93225e+07 -70.6311 -5.29572e-07 847.855 1465.53 114335 0.000577701 -5.65826 933.779 847.855
73700 -838100 200.908 -837900 2.29411e-08 -837896 -3.0632 -2.29411e-08 5.29042e-07 -1.93226e+07 -70.6402 -5.29042e-07 898.433 1862.75 114373 0.000577701 -5.62713 990.998 898.433
73800 -838109 204.97 -837904 2.29762e-08 -837901 -3.06343 -2.29762e-08 5.29853e-07 -1.93227e+07 -70.6454 -5.29853e-07 916.599 1890.54 114484 0.000577701 -5.61135 1015.68 916.599
73900 -838103 200.951 -837902 2.29587e-08 -837899 -3.06327 -2.29587e-08 5.29447e-07 -1.93227e+07 -70.6419 -5.29447e-07 898.629 1739.54 114482 0.000577701 -5.58528 991.853 898.629
74000 -838100 208.306 -837892 2.29483e-08 -837889 -3.06365 -2.29483e-08 5.29209e-07 -1.93225e+07 -70.6505 -5.29209e-07 931.518 2596.58 114304 0.000577701 -5.60097 1019.44 931.518
74100 -838094 198.512 -837895 2.29692e-08 -837892 -3.06389 -2.29692e-08 5.2969e-07 -1.93225e+07 -70.6561 -5.2969e-07 887.718 3037.55 114297 0.000577701 -5.58968 989.415 887.718
74200 -838095 199.164 -837895 2.29232e-08 -837892 -3.06367 -2.29232e-08 5.28629e-07 -1.93226e+07 -70.6509 -5.28629e-07 890.634 2794.32 114454 0.000577701 -5.59268 991.223 890.634
74300 -838096 206.595 -837889 2.29691e-08 -837886 -3.06401 -2.29691e-08 5.29688e-07 -1.93224e+07 -70.6588 -5.29688e-07 923.868 1616.42 114479 0.000577701 -5.56442 1007.22 923.868
74400 -838098 203.935 -837894 2.29515e-08 -837891 -3.06427 -2.29515e-08 5.29282e-07 -1.93225e+07 -70.6649 -5.29282e-07 911.972 2942.1 114422 0.000577701 -5.54044 1012.26 911.972
74500 -838078 187.82 -837890 2.29341e-08 -837887 -3.06396 -2.29341e-08 5.2888e-07 -1.93224e+07 -70.6578 -5.2888e-07 839.909 3552.91 114373 0.000577701 -5.54622 917.233 839.909
74600 -838074 185.644 -837888 2.29334e-08 -837885 -3.06424 -2.29334e-08 5.28865e-07 -1.93224e+07 -70.6641 -5.28865e-07 830.175 4005.99 114444 0.000577701 -5.5229 908.328 830.175
74700 -838084 194.81 -837889 2.29547e-08 -837886 -3.06453 -2.29547e-08 5.29355e-07 -1.93224e+07 -70.6708 -5.29355e-07 871.167 3024.07 114347 0.000577701 -5.59594 973.84 871.167
74800 -838084 192.336 -837891 2.29507e-08 -837888 -3.06416 -2.29507e-08 5.29264e-07 -1.93225e+07 -70.6623 -5.29264e-07 860.1 2143.81 114515 0.000577701 -5.50719 935.715 860.1
74900 -838085 191.913 -837893 2.29693e-08 -837890 -3.06437 -2.29693e-08 5.29692e-07 -1.93225e+07 -70.6672 -5.29692e-07 858.209 2460.44 114410 0.000577701 -5.52343 930.783 858.209
75000 -838078 183.962 -837894 2.29325e-08 -837891 -3.06466 -2.29325e-08 5.28844e-07 -1.93225e+07 -70.6737 -5.28844e-07 822.652 3134.58 114323 0.000577701 -5.51451 912.13 822.652
75100 -838076 186.111 -837890 2.29798e-08 -837887 -3.06422 -2.29798e-08 5.29934e-07 -1.93224e+07 -70.6637 -5.29934e-07 832.265 4451.03 114475 0.000577701 -5.50388 919.416 832.265
75200 -838081 193.73 -837888 2.29585e-08 -837885 -3.06437 -2.29585e-08 5.29443e-07 -1.93224e+07 -70.6671 -5.29443e-07 866.337 4849.45 114472 0.000577701 -5.52664 946.39 866.337
75300 -838084 195.603 -837888 2.29557e-08 -837885 -3.06465 -2.29557e-08 5.2938e-07 -1.93224e+07 -70.6735 -5.2938e-07 874.71 3524.51 114321 0.000577701 -5.51432 961.841 874.71
75400 -838086 198.472 -837888 2.29775e-08 -837885 -3.0642 -2.29775e-08 5.29883e-07 -1.93224e+07 -70.6632 -5.29883e-07 887.542 2574.76 114529 0.000577701 -5.57528 982.132 887.542
75500 -838081 198.396 -837883 2.29671e-08 -837880 -3.06426 -2.29671e-08 5.29642e-07 -1.93223e+07 -70.6647 -5.29642e-07 887.2 1381.83 114488 0.000577701 -5.53279 969.598 887.2
75600 -838083 202.349 -837881 2.29382e-08 -837877 -3.06451 -2.29382e-08 5.28975e-07 -1.93222e+07 -70.6704 -5.28975e-07 904.879 914.167 114390 0.000577701 -5.53477 1011.33 904.879
75700 -838084 198.441 -837886 2.29496e-08 -837883 -3.06406 -2.29496e-08 5.29238e-07 -1.93223e+07 -70.66 -5.29238e-07 887.404 986.886 114415 0.000577701 -5.52193 982.592 887.404
75800 -838089 202.755 -837886 2.29473e-08 -837883 -3.06406 -2.29473e-08 5.29185e-07 -1.93223e+07 -70.6599 -5.29185e-07 906.694 2436.34 114471 0.000577701 -5.55127 980.57 906.694
75900 -838097 204.196 -837892 2.29628e-08 -837889 -3.06428 -2.29628e-08 5.29543e-07 -1.93225e+07 -70.665 -5.29543e-07 913.139 1890.39 114396 0.000577701 -5.58932 1023.04 913.139
76000 -838081 196.59 -837884 2.29721e-08 -837881 -3.06384 -2.29721e-08 5.29758e-07 -1.93223e+07 -70.655 -5.29758e-07 879.124 1867.28 114384 0.000577701 -5.57148 969.448 879.124
76100 -838078 193.89 -837884 2.29617e-08 -837881 -3.06377 -2.29617e-08 5.29518e-07 -1.93223e+07 -70.6534 -5.29518e-07 867.052 1842.46 114270 0.000577701 -5.58568 944.5 867.052
76200 -838068 193.238 -837875 2.2969e-08 -837872 -3.06396 -2.2969e-08 5.29685e-07 -1.93221e+07 -70.6578 -5.29685e-07 864.136 1764.43 114271 0.000577701 -5.60363 961.307 864.136
76300 -838078 203.388 -837875 2.29647e-08 -837872 -3.06356 -2.29647e-08 5.29586e-07 -1.93221e+07 -70.6484 -5.29586e-07 909.526 1545.15 114318 0.000577701 -5.61801 1001.7 909.526
76400 -838072 194.597 -837877 2.29717e-08 -837874 -3.06345 -2.29717e-08 5.29748e-07 -1.93221e+07 -70.6459 -5.29748e-07 870.212 1020.26 114431 0.000577701 -5.63104 953.36 870.212
76500 -838062 190.645 -837871 2.29603e-08 -837868 -3.06361 -2.29603e-08 5.29485e-07 -1.9322e+07 -70.6495 -5.29485e-07 852.538 1878.56 114585 0.000577701 -5.64454 940.884 852.538
76600 -838068 196.888 -837871 2.29562e-08 -837868 -3.06324 -2.29562e-08 5.29389e-07 -1.9322e+07 -70.641 -5.29389e-07 880.459 1822.8 114334 0.000577701 -5.66181 971.195 880.459
76700 -838074 190.602 -837883 2.29448e-08 -837880 -3.0631 -2.29448e-08 5.29127e-07 -1.93223e+07 -70.6379 -5.29127e-07 852.348 2026.91 114520 0.000577701 -5.67844 935.954 852.348
76800 -838077 201.565 -837876 2.29885e-08 -837872 -3.06323 -2.29885e-08 5.30137e-07 -1.93221e+07 -70.6408 -5.30137e-07 901.374 1572.63 114339 0.000577701 -5.71844 998.444 901.374
76900 -838090 214.079 -837876 2.29524e-08 -837873 -3.06291 -2.29524e-08 5.29302e-07 -1.93221e+07 -70.6335 -5.29302e-07 957.334 602.946 114387 0.000577701 -5.7095 1064.71 957.334
77000 -838075 210.184 -837865 2.29641e-08 -837862 -3.06277 -2.29641e-08 5.29573e-07 -1.93219e+07 -70.6303 -5.29573e-07 939.918 1596.89 114372 0.000577701 -5.72338 1028.14 939.918
77100 -838078 205.864 -837873 2.29679e-08 -837870 -3.06286 -2.29679e-08 5.2966e-07 -1.9322e+07 -70.6322 -5.2966e-07 920.595 1059.57 114427 0.000577701 -5.76503 1027.32 920.595
77200 -838064 190.098 -837874 2.29551e-08 -837871 -3.06259 -2.29551e-08 5.29366e-07 -1.9322e+07 -70.6261 -5.29366e-07 850.093 1085.07 114300 0.000577701 -5.75759 943.561 850.093
77300 -838054 181.547 -837872 2.29625e-08 -837869 -3.06246 -2.29625e-08 5.29537e-07 -1.9322e+07 -70.623 -5.29537e-07 811.853 414.952 114419 0.000577701 -5.78808 872.907 811.853
77400 -838060 193.441 -837867 2.296e-08 -837863 -3.06252 -2.296e-08 5.29479e-07 -1.93219e+07 -70.6244 -5.29479e-07 865.042 746.163 114244 0.000577701 -5.80069 960.63 865.042
77500 -838067 199.874 -837867 2.29565e-08 -837864 -3.06231 -2.29565e-08 5.29398e-07 -1.93219e+07 -70.6195 -5.29398e-07 893.812 1350.68 114373 0.000577701 -5.82423 977.79 893.812
77600 -838061 188.74 -837872 2.29407e-08 -837869 -3.06217 -2.29407e-08 5.29034e-07 -1.9322e+07 -70.6165 -5.29034e-07 844.022 1653.44 114415 0.000577701 -5.83778 926.181 844.022
77700 -838063 187.48 -837876 2.29464e-08 -837873 -3.06221 -2.29464e-08 5.29166e-07 -1.93221e+07 -70.6174 -5.29166e-07 838.387 1749.08 114400 0.000577701 -5.90082 940.052 838.387
77800 -838070 199.152 -837871 2.29707e-08 -837868 -3.06205 -2.29707e-08 5.29726e-07 -1.9322e+07 -70.6136 -5.29726e-07 890.582 1924.83 114225 0.000577701 -5.86071 968.391 890.582
77900 -838061 193.593 -837867 2.29347e-08 -837864 -3.06194 -2.29347e-08 5.28895e-07 -1.93219e+07 -70.611 -5.28895e-07 865.725 1899.15 114404 0.000577701 -5.91084 945.3 865.725
78000 -838054 194.713 -837859 2.29555e-08 -837856 -3.06196 -2.29555e-08 5.29374e-07 -1.93217e+07 -70.6116 -5.29374e-07 870.732 2216.11 114318 0.000577701 -5.98331 969.237 870.732
78100 -838047 194.705 -837853 2.2955e-08 -837849 -3.06184 -2.2955e-08 5.29364e-07 -1.93216e+07 -70.6087 -5.29364e-07 870.694 1880.05 114312 0.000577701 -5.96584 962.171 870.694
78200 -838056 202.421 -837854 2.29934e-08 -837850 -3.06175 -2.29934e-08 5.30249e-07 -1.93216e+07 -70.6066 -5.30249e-07 905.199 927.561 114450 0.000577701 -5.98473 998.741 905.199
78300 -838045 191.362 -837854 2.29633e-08 -837851 -3.06176 -2.29633e-08 5.29554e-07 -1.93216e+07 -70.607 -5.29554e-07 855.746 1036.22 114528 0.000577701 -6.00939 940.111 855.746
78400 -838053 197.593 -837855 2.29804e-08 -837852 -3.06167 -2.29804e-08 5.29948e-07 -1.93216e+07 -70.605 -5.29948e-07 883.612 1012.07 114297 0.000577701 -6.03409 973.264 883.612
78500 -838054 211.673 -837842 2.29518e-08 -837839 -3.0616 -2.29518e-08 5.2929e-07 -1.93213e+07 -70.6034 -5.2929e-07 946.573 3408.68 114327 0.000577701 -6.09167 1041.25 946.573
78600 -838052 199.333 -837853 2.29515e-08 -837850 -3.06162 -2.29515e-08 5.29282e-07 -1.93216e+07 -70.6036 -5.29282e-07 891.393 3728.24 114330 0.000577701 -6.09228 999.462 891.393
78700 -838043 195.114 -837848 2.29565e-08 -837845 -3.06156 -2.29565e-08 5.29398e-07 -1.93215e+07 -70.6023 -5.29398e-07 872.522 2372.95 114507 0.000577701 -6.11119 963.311 872.522
78800 -838046 203.087 -837843 2.29672e-08 -837840 -3.06151 -2.29672e-08 5.29645e-07 -1.93213e+07 -70.6012 -5.29645e-07 908.181 2623.6 114484 0.000577701 -6.13537 980.971 908.181
78900 -838046 196.453 -837850 2.2933e-08 -837847 -3.06152 -2.2933e-08 5.28856e-07 -1.93215e+07 -70.6014 -5.28856e-07 878.513 2346.03 114301 0.000577701 -6.13744 988.418 878.513
79000 -838038 193.563 -837845 2.29634e-08 -837842 -3.06149 -2.29634e-08 5.29557e-07 -1.93214e+07 -70.6007 -5.29557e-07 865.59 3174.38 114492 0.000577701 -6.19228 949.302 865.59
79100 -838053 209.236 -837843 2.29763e-08 -837840 -3.06146 -2.29763e-08 5.29853e-07 -1.93214e+07 -70.6 -5.29853e-07 935.674 2714.85 114422 0.000577701 -6.22565 1028.09 935.674
79200 -838057 210.821 -837846 2.29628e-08 -837843 -3.06147 -2.29628e-08 5.29542e-07 -1.93214e+07 -70.6002 -5.29542e-07 942.765 3386.7 114348 0.000577701 -6.24605 1062.78 942.765
79300 -838064 215.21 -837849 2.29589e-08 -837846 -3.06146 -2.29589e-08 5.29452e-07 -1.93215e+07 -70.6 -5.29452e-07 962.391 2321.24 114334 0.000577701 -6.23415 1059.26 962.391
79400 -838056 198.199 -837858 2.29397e-08 -837855 -3.06144 -2.29397e-08 5.29009e-07 -1.93217e+07 -70.5997 -5.29009e-07 886.319 2886.62 114480 0.000577701 -6.27107 976.509 886.319
79500 -838055 199.221 -837856 2.29474e-08 -837853 -3.06146 -2.29474e-08 5.29187e-07 -1.93216e+07 -70.6 -5.29187e-07 890.892 3024.89 114222 0.000577701 -6.2953 990.362 890.892
79600 -838061 201.273 -837860 2.29754e-08 -837857 -3.06146 -2.29754e-08 5.29834e-07 -1.93217e+07 -70.6001 -5.29834e-07 900.065 2687.66 114447 0.000577701 -6.35627 992.109 900.065
79700 -838056 206.452 -837849 2.29396e-08 -837846 -3.06146 -2.29396e-08 5.29008e-07 -1.93215e+07 -70.6001 -5.29008e-07 923.227 3837.97 114369 0.000577701 -6.37539 1020.34 923.227
79800 -838056 205.136 -837851 2.29652e-08 -837848 -3.06148 -2.29652e-08 5.29598e-07 -1.93215e+07 -70.6006 -5.29598e-07 917.339 3277.97 114341 0.000577701 -6.41049 1019.41 917.339
79900 -838061 203.954 -837857 2.29297e-08 -837854 -3.0615 -2.29297e-08 5.2878e-07 -1.93217e+07 -70.6009 -5.2878e-07 912.057 3177.58 114572 0.000577701 -6.41804 1012.72 912.057
80000 -838063 219.71 -837844 2.29872e-08 -837840 -3.06151 -2.29872e-08 5.30106e-07 -1.93214e+07 -70.6012 -5.30106e-07 982.517 3417.02 114342 0.000577701 -6.43061 1077.8 982.517
80100 -838058 212.765 -837845 2.29654e-08 -837842 -3.06154 -2.29654e-08 5.29604e-07 -1.93214e+07 -70.6018 -5.29604e-07 951.457 3290.33 114413 0.000577701 -6.4702 1065.4 951.457
80200 -838060 212.978 -837847 2.29627e-08 -837844 -3.06156 -2.29627e-08 5.2954e-07 -1.93214e+07 -70.6024 -5.2954e-07 952.41 3412.32 114552 0.000577701 -6.48256 1067.68 952.41
80300 -838062 212.739 -837849 2.29771e-08 -837846 -3.06158 -2.29771e-08 5.29872e-07 -1.93215e+07 -70.6028 -5.29872e-07 951.34 2055.84 114371 0.000577701 -6.53594 1040.51 951.34
80400 -838064 209.689 -837854 2.29729e-08 -837851 -3.06159 -2.29729e-08 5.29776e-07 -1.93216e+07 -70.6031 -5.29776e-07 937.702 720.053 114367 0.000577701 -6.52622 1053.18 937.702
80500 -838056 201.466 -837855 2.29836e-08 -837852 -3.0616 -2.29836e-08 5.30022e-07 -1.93216e+07 -70.6033 -5.30022e-07 900.929 1549.24 114439 0.000577701 -6.60291 984.375 900.929
80600 -838054 201.277 -837852 2.29534e-08 -837849 -3.06159 -2.29534e-08 5.29327e-07 -1.93216e+07 -70.603 -5.29327e-07 900.084 2351.69 114391 0.000577701 -6.5974 993.791 900.084
80700 -838061 207.61 -837853 2.29572e-08 -837850 -3.06154 -2.29572e-08 5.29415e-07 -1.93216e+07 -70.6019 -5.29415e-07 928.403 1865.94 114434 0.000577701 -6.65307 1052.41 928.403
80800 -838065 215.232 -837850 2.29502e-08 -837847 -3.06146 -2.29502e-08 5.29252e-07 -1.93215e+07 -70.6 -5.29252e-07 962.488 1553.27 114310 0.000577701 -6.6565 1052.93 962.488
80900 -838060 208.872 -837852 2.29679e-08 -837849 -3.06132 -2.29679e-08 5.2966e-07 -1.93215e+07 -70.5968 -5.2966e-07 934.047 494.127 114424 0.000577701 -6.6861 1032.34 934.047
81000 -838064 206.626 -837857 2.2974e-08 -837854 -3.06109 -2.2974e-08 5.29802e-07 -1.93217e+07 -70.5914 -5.29802e-07 924.004 745.409 114475 0.000577701 -6.68407 1029.61 924.004
81100 -838056 202.834 -837853 2.2984e-08 -837850 -3.06077 -2.2984e-08 5.30031e-07 -1.93216e+07 -70.5841 -5.30031e-07 907.048 1719.58 114417 0.000577701 -6.71845 1003.85 907.048
81200 -838053 201.921 -837851 2.29632e-08 -837848 -3.06033 -2.29632e-08 5.29552e-07 -1.93215e+07 -70.574 -5.29552e-07 902.964 2014.64 114588 0.000577701 -6.74973 1002.34 902.964
81300 -838052 207.363 -837845 2.29661e-08 -837842 -3.05972 -2.29661e-08 5.29618e-07 -1.93214e+07 -70.5599 -5.29618e-07 927.302 1498.08 114343 0.000577701 -6.77409 1025.48 927.302
81400 -838058 213.163 -837845 2.29468e-08 -837842 -3.05895 -2.29468e-08 5.29173e-07 -1.93214e+07 -70.5422 -5.29173e-07 953.236 1019.44 114244 0.000577701 -6.76742 1055.32 953.236
81500 -838053 209.348 -837844 2.29571e-08 -837841 -3.05799 -2.29571e-08 5.29411e-07 -1.93214e+07 -70.5199 -5.29411e-07 936.178 2718.24 114331 0.000577701 -6.78904 1030.63 936.178
81600 -838042 195.275 -837846 2.29757e-08 -837843 -3.05677 -2.29757e-08 5.2984e-07 -1.93214e+07 -70.4918 -5.2984e-07 873.243 2808.21 114424 0.000577701 -6.78208 980.136 873.243
81700 -838052 206.029 -837845 2.29453e-08 -837842 -3.05532 -2.29453e-08 5.29139e-07 -1.93214e+07 -70.4585 -5.29139e-07 921.333 1738.01 114269 0.000577701 -6.80873 1021.73 921.333
81800 -838041 209.825 -837832 2.29596e-08 -837828 -3.05362 -2.29596e-08 5.29469e-07 -1.93211e+07 -70.4192 -5.29469e-07 938.309 1502.58 114370 0.000577701 -6.80996 1019.56 938.309
81900 -838037 186.828 -837850 2.29181e-08 -837847 -3.05162 -2.29181e-08 5.28513e-07 -1.93215e+07 -70.373 -5.28513e-07 835.469 1164.8 114376 0.000577701 -6.84248 940.873 835.469
82000 -838037 196.973 -837840 2.29609e-08 -837837 -3.04937 -2.29609e-08 5.29498e-07 -1.93213e+07 -70.3213 -5.29498e-07 880.84 1709.63 114357 0.000577701 -6.80957 963.643 880.84
82100 -838038 206.518 -837832 2.29579e-08 -837829 -3.04688 -2.29579e-08 5.2943e-07 -1.93211e+07 -70.2639 -5.2943e-07 923.522 1069.84 114418 0.000577701 -6.78912 1017.37 923.522
82200 -838045 209.712 -837835 2.29414e-08 -837832 -3.04414 -2.29414e-08 5.29049e-07 -1.93212e+07 -70.2005 -5.29049e-07 937.806 1448.75 114406 0.000577701 -6.77815 1061.79 937.806
82300 -838043 214.324 -837829 2.2959e-08 -837826 -3.04123 -2.2959e-08 5.29454e-07 -1.9321e+07 -70.1335 -5.29454e-07 958.428 847.896 114372 0.000577701 -6.78926 1047.02 958.428
82400 -838035 200.23 -837835 2.29286e-08 -837832 -3.03819 -2.29286e-08 5.28754e-07 -1.93211e+07 -70.0634 -5.28754e-07 895.401 1656.87 114366 0.000577701 -6.76098 992.609 895.401
82500 -838031 195.789 -837836 2.29765e-08 -837833 -3.035 -2.29765e-08 5.29858e-07 -1.93212e+07 -69.9899 -5.29858e-07 875.543 2149.36 114344 0.000577701 -6.73109 974.619 875.543
82600 -838030 205.714 -837824 2.29855e-08 -837821 -3.03183 -2.29855e-08 5.30066e-07 -1.93209e+07 -69.9167 -5.30066e-07 919.925 569.309 114393 0.000577701 -6.68378 1012.45 919.925
82700 -838031 210.22 -837821 2.29291e-08 -837818 -3.0287 -2.29291e-08 5.28766e-07 -1.93208e+07 -69.8445 -5.28766e-07 940.078 1149.64 114480 0.000577701 -6.6075 1042.4 940.078
82800 -838037 209.755 -837827 2.29677e-08 -837824 -3.02556 -2.29677e-08 5.29656e-07 -1.9321e+07 -69.7721 -5.29656e-07 937.999 2081.06 114591 0.000577701 -6.67261 1046.28 937.999
82900 -838030 201.167 -837828 2.29439e-08 -837825 -3.02266 -2.29439e-08 5.29108e-07 -1.9321e+07 -69.7053 -5.29108e-07 899.594 2221.02 114410 0.000577701 -6.55774 998.906 899.594
83000 -838036 209.4 -837827 2.29486e-08 -837824 -3.02 -2.29486e-08 5.29216e-07 -1.9321e+07 -69.644 -5.29216e-07 936.409 2467.75 114221 0.000577701 -6.44737 1022.92 936.409
83100 -838026 196.551 -837830 2.29662e-08 -837827 -3.01745 -2.29662e-08 5.29622e-07 -1.9321e+07 -69.585 -5.29622e-07 878.951 3155.37 114283 0.000577701 -6.40071 981.458 878.951
83200 -838041 208.171 -837833 2.29525e-08 -837829 -3.01535 -2.29525e-08 5.29306e-07 -1.93211e+07 -69.5367 -5.29306e-07 930.913 2671.2 114271 0.000577701 -6.317 1041.86 930.913
