# Time-averaged data for fix msd_output
# TimeStep Number-of-rows
# Row c_msd_HAP c_msd_CO2
43900 4
3 14.2936 2.89067
4 14.4669 2.91843
67300 4
1 0.0910562 0.0279027
2 0.0837368 9.40899e-05
3 14.4079 2.24651
4 14.5827 2.2745
67400 4
1 0.0918343 0.0281411
2 0.0844524 9.48939e-05
3 14.4182 1.6505
4 14.5945 1.67874
67500 4
1 0.0926157 0.0283806
2 0.085171 9.57014e-05
3 14.4587 1.14171
4 14.6365 1.17019
67600 4
1 0.0934005 0.0286211
2 0.0858926 9.65123e-05
3 14.4821 0.894695
4 14.6613 0.923413
67700 4
1 0.0941885 0.0288625
2 0.0866173 9.73265e-05
3 14.4453 0.938609
4 14.6261 0.967569
67800 4
1 0.0949798 0.029105
2 0.0873451 9.81443e-05
3 14.4777 1.22047
4 14.6601 1.24967
67900 4
1 0.0957745 0.0293485
2 0.0880758 9.89654e-05
3 14.5567 1.72681
4 14.7405 1.75626
68000 4
1 0.0965725 0.0295931
2 0.0888097 9.97899e-05
3 14.6138 2.28666
4 14.7991 2.31636
68100 4
1 0.0973737 0.0298386
2 0.0895465 0.000100618
3 14.7514 2.83905
4 14.9383 2.86899
68200 4
1 0.0981783 0.0300852
2 0.0902864 0.000101449
3 14.8704 3.35864
4 15.0588 3.38882
68300 4
1 0.0989862 0.0303327
2 0.0910294 0.000102284
3 14.9504 3.87361
4 15.1404 3.90404
68400 4
1 0.0997974 0.0305813
2 0.0917754 0.000103122
3 14.8648 4.42319
4 15.0564 4.45388
68500 4
1 0.100612 0.0308309
2 0.0925244 0.000103964
3 14.8741 5.04667
4 15.0672 5.07761
68600 4
1 0.10143 0.0310815
2 0.0932765 0.000104809
3 14.8979 5.78879
4 15.0926 5.81998
68700 4
1 0.102251 0.0313331
2 0.0940317 0.000105658
3 14.8587 6.66552
4 15.0549 6.69696
68800 4
1 0.103075 0.0315858
2 0.0947898 0.00010651
3 14.9076 7.6797
4 15.1055 7.7114
68900 4
1 0.103903 0.0318394
2 0.0955511 0.000107365
3 14.8679 8.81648
4 15.0674 8.84843
69000 4
1 0.104734 0.0320941
2 0.0963153 0.000108224
3 14.9779 10.0732
4 15.1789 10.1054
69100 4
1 0.105569 0.0323498
2 0.0970826 0.000109086
3 15.1153 11.4464
4 15.3179 11.4789
69200 4
1 0.106406 0.0326065
2 0.097853 0.000109951
3 15.1826 12.9095
4 15.3869 12.9423
69300 4
1 0.107247 0.0328642
2 0.0986264 0.00011082
3 15.0759 14.4237
4 15.2818 14.4567
69400 4
1 0.108092 0.0331229
2 0.0994028 0.000111693
3 14.9938 15.9308
4 15.2013 15.964
69500 4
1 0.108939 0.0333827
2 0.100182 0.000112569
3 15.0038 17.3514
4 15.213 17.3849
69600 4
1 0.10979 0.0336434
2 0.100965 0.000113448
3 15.0513 18.6226
4 15.2621 18.6564
69700 4
1 0.110644 0.0339052
2 0.10175 0.000114331
3 15.1066 19.7295
4 15.319 19.7635
69800 4
1 0.111502 0.034168
2 0.102539 0.000115217
3 14.9101 20.7032
4 15.1242 20.7375
69900 4
1 0.112363 0.0344318
2 0.103331 0.000116106
3 14.8937 21.5948
4 15.1094 21.6294
70000 4
1 0.113227 0.0346966
2 0.104125 0.000116999
3 14.9766 22.4464
4 15.194 22.4812
70100 4
1 0.114094 0.0349624
2 0.104923 0.000117896
3 15.0237 23.2793
4 15.2427 23.3144
70200 4
1 0.114965 0.0352293
2 0.105724 0.000118796
3 15.1747 24.0942
4 15.3954 24.1296
70300 4
1 0.115839 0.0354971
2 0.106528 0.000119699
3 15.3053 24.8767
4 15.5277 24.9123
70400 4
1 0.116717 0.035766
2 0.107335 0.000120605
3 15.3779 25.6055
4 15.602 25.6413
70500 4
1 0.117597 0.0360359
2 0.108145 0.000121516
3 15.4013 26.2579
4 15.627 26.294
70600 4
1 0.118482 0.0363068
2 0.108958 0.000122429
3 15.4368 26.8131
4 15.6642 26.8496
70700 4
1 0.119369 0.0365787
2 0.109774 0.000123346
3 15.5001 27.2558
4 15.7292 27.2925
70800 4
1 0.12026 0.0368516
2 0.110593 0.000124266
3 15.558 27.5781
4 15.7889 27.6151
70900 4
1 0.121153 0.0371256
2 0.111415 0.00012519
3 15.6226 27.7814
4 15.8552 27.8186
71000 4
1 0.122051 0.0374005
2 0.11224 0.000126117
3 15.7781 27.8744
4 16.0124 27.9119
71100 4
1 0.122951 0.0376765
2 0.113068 0.000127048
3 15.9134 27.8634
4 16.1494 27.9012
71200 4
1 0.123855 0.0379535
2 0.113899 0.000127982
3 15.9944 27.751
4 16.2321 27.7891
71300 4
1 0.124762 0.0382315
2 0.114734 0.000128919
3 15.9614 27.553
4 16.2009 27.5913
71400 4
1 0.125673 0.0385105
2 0.115571 0.00012986
3 15.9299 27.2949
4 16.1711 27.3335
71500 4
1 0.126587 0.0387905
2 0.116411 0.000130804
3 15.9096 27.001
4 16.1526 27.0399
71600 4
1 0.127504 0.0390716
2 0.117255 0.000131752
3 15.8716 26.6892
4 16.1164 26.7284
71700 4
1 0.128424 0.0393536
2 0.118101 0.000132703
3 15.9642 26.3711
4 16.2107 26.4106
71800 4
1 0.129348 0.0396367
2 0.118951 0.000133658
3 15.9883 26.054
4 16.2366 26.0937
71900 4
1 0.130275 0.0399208
2 0.119803 0.000134616
3 16.0368 25.7418
4 16.2869 25.7819
72000 4
1 0.131206 0.0402059
2 0.120659 0.000135577
3 16.0527 25.4358
4 16.3045 25.4762
72100 4
1 0.132139 0.040492
2 0.121518 0.000136542
3 16.1475 25.1369
4 16.4011 25.1775
72200 4
1 0.133076 0.0407791
2 0.122379 0.00013751
3 16.2796 24.8456
4 16.5351 24.8866
72300 4
1 0.134017 0.0410673
2 0.123244 0.000138482
3 16.2908 24.5615
4 16.5481 24.6027
72400 4
1 0.13496 0.0413564
2 0.124112 0.000139457
3 16.3399 24.2849
4 16.599 24.3264
72500 4
1 0.135907 0.0416466
2 0.124983 0.000140435
3 16.3785 24.0167
4 16.6393 24.0584
72600 4
1 0.136857 0.0419378
2 0.125856 0.000141417
3 16.6202 23.756
4 16.8829 23.7981
72700 4
1 0.137811 0.04223
2 0.126733 0.000142403
3 16.6737 23.5033
4 16.9382 23.5456
72800 4
1 0.138768 0.0425232
2 0.127613 0.000143391
3 16.786 23.2594
4 17.0524 23.302
72900 4
1 0.139728 0.0428174
2 0.128496 0.000144383
3 16.9291 23.0236
4 17.1973 23.0666
73000 4
1 0.140692 0.0431127
2 0.129382 0.000145379
3 17.0214 22.7963
4 17.2915 22.8396
73100 4
1 0.141658 0.0434089
2 0.130271 0.000146378
3 17.1153 22.5786
4 17.3873 22.6222
73200 4
1 0.142628 0.0437062
2 0.131164 0.000147381
3 17.1433 22.3697
4 17.4171 22.4135
73300 4
1 0.143602 0.0440045
2 0.132059 0.000148386
3 17.2923 22.1698
4 17.5679 22.214
73400 4
1 0.144579 0.0443038
2 0.132957 0.000149396
3 17.4004 21.9801
4 17.6779 22.0246
73500 4
1 0.145559 0.0446041
2 0.133858 0.000150408
3 17.575 21.7998
4 17.8544 21.8446
73600 4
1 0.146542 0.0449055
2 0.134762 0.000151424
3 17.5348 21.629
4 17.8161 21.6741
73700 4
1 0.147529 0.0452078
2 0.13567 0.000152444
3 17.6125 21.469
4 17.8957 21.5144
73800 4
1 0.148519 0.0455112
2 0.13658 0.000153467
3 17.6613 21.3191
4 17.9464 21.3647
73900 4
1 0.149512 0.0458156
2 0.137494 0.000154493
3 17.7307 21.179
4 18.0177 21.2249
74000 4
1 0.150508 0.0461209
2 0.13841 0.000155523
3 17.7904 21.0502
4 18.0793 21.0965
74100 4
1 0.151508 0.0464273
2 0.13933 0.000156556
3 17.7814 20.932
4 18.0722 20.9786
74200 4
1 0.152512 0.0467348
2 0.140252 0.000157593
3 17.8618 20.824
4 18.1546 20.8709
74300 4
1 0.153518 0.0470432
2 0.141178 0.000158633
3 17.8587 20.7277
4 18.1534 20.7749
74400 4
1 0.154528 0.0473526
2 0.142107 0.000159677
3 17.9666 20.6424
4 18.2632 20.6899
74500 4
1 0.155541 0.0476631
2 0.143038 0.000160723
3 17.9733 20.5675
4 18.2718 20.6153
74600 4
1 0.156558 0.0479746
2 0.143973 0.000161774
3 18.0602 20.5047
4 18.3608 20.5528
74700 4
1 0.157577 0.0482871
2 0.144911 0.000162827
3 18.1183 20.453
4 18.4208 20.5015
74800 4
1 0.1586 0.0486006
2 0.145852 0.000163885
3 18.0904 20.4118
4 18.3949 20.4606
74900 4
1 0.159627 0.0489151
2 0.146795 0.000164945
3 17.9708 20.3826
4 18.2772 20.4317
75000 4
1 0.160656 0.0492306
2 0.147742 0.000166009
3 18.0833 20.3647
4 18.3917 20.4141
75100 4
1 0.161689 0.0495472
2 0.148692 0.000167077
3 18.1526 20.3572
4 18.463 20.4069
75200 4
1 0.162726 0.0498648
2 0.149645 0.000168148
3 18.2608 20.3615
4 18.5732 20.4116
75300 4
1 0.163765 0.0501833
2 0.150601 0.000169222
3 18.2287 20.3772
4 18.5431 20.4275
75400 4
1 0.164808 0.0505029
2 0.151561 0.000170299
3 18.3906 20.4029
4 18.7069 20.4536
75500 4
1 0.165855 0.0508235
2 0.152523 0.000171381
3 18.4237 20.4402
4 18.7421 20.4912
75600 4
1 0.166904 0.0511451
2 0.153488 0.000172465
3 18.6155 20.4885
4 18.9359 20.5399
75700 4
1 0.167957 0.0514678
2 0.154456 0.000173553
3 18.7061 20.5465
4 19.0285 20.5982
75800 4
1 0.169013 0.0517914
2 0.155427 0.000174644
3 18.8164 20.6155
4 19.1409 20.6675
75900 4
1 0.170073 0.0521161
2 0.156402 0.000175739
3 18.8391 20.6951
4 19.1655 20.7474
76000 4
1 0.171136 0.0524418
2 0.157379 0.000176837
3 18.8293 20.7837
4 19.1578 20.8364
76100 4
1 0.172202 0.0527685
2 0.15836 0.000177939
3 18.8908 20.8828
4 19.2214 20.9357
76200 4
1 0.173271 0.0530962
2 0.159343 0.000179044
3 19.062 20.9917
4 19.3946 21.045
76300 4
1 0.174344 0.0534249
2 0.160329 0.000180153
3 19.0824 21.1091
4 19.4171 21.1627
76400 4
1 0.17542 0.0537546
2 0.161319 0.000181264
3 19.1267 21.2361
4 19.4635 21.29
76500 4
1 0.176499 0.0540854
2 0.162312 0.00018238
3 19.185 21.3721
4 19.5238 21.4264
76600 4
1 0.177582 0.0544172
2 0.163307 0.000183499
3 19.1977 21.5159
4 19.5386 21.5705
76700 4
1 0.178668 0.0547499
2 0.164306 0.000184621
3 19.3082 21.6684
4 19.6512 21.7234
76800 4
1 0.179757 0.0550837
2 0.165308 0.000185746
3 19.4512 21.8291
4 19.7963 21.8844
76900 4
1 0.18085 0.0554185
2 0.166312 0.000186875
3 19.5043 21.9969
4 19.8514 22.0525
77000 4
1 0.181946 0.0557544
2 0.16732 0.000188008
3 19.5489 22.1722
4 19.8982 22.2281
77100 4
1 0.183045 0.0560912
2 0.168331 0.000189144
3 19.5779 22.3549
4 19.9293 22.4112
77200 4
1 0.184147 0.0564291
2 0.169345 0.000190283
3 19.5218 22.5438
4 19.8753 22.6004
77300 4
1 0.185253 0.0567679
2 0.170362 0.000191425
3 19.4666 22.7394
4 19.8223 22.7963
77400 4
1 0.186362 0.0571078
2 0.171382 0.000192572
3 19.5147 22.9414
4 19.8724 22.9987
77500 4
1 0.187475 0.0574487
2 0.172405 0.000193721
3 19.4557 23.1488
4 19.8155 23.2065
77600 4
1 0.188591 0.0577906
2 0.173431 0.000194874
3 19.4375 23.3621
4 19.7995 23.4201
77700 4
1 0.18971 0.0581335
2 0.17446 0.00019603
3 19.4797 23.581
4 19.8439 23.6393
77800 4
1 0.190832 0.0584775
2 0.175492 0.00019719
3 19.5403 23.8045
4 19.9066 23.8632
77900 4
1 0.191958 0.0588224
2 0.176528 0.000198353
3 19.6622 24.033
4 20.0307 24.092
78000 4
1 0.193087 0.0591684
2 0.177566 0.00019952
3 19.7667 24.2663
4 20.1373 24.3256
78100 4
1 0.194219 0.0595154
2 0.178607 0.00020069
3 19.7752 24.5035
4 20.1481 24.5632
78200 4
1 0.195355 0.0598634
2 0.179651 0.000201864
3 19.8773 24.7449
4 20.2523 24.8049
78300 4
1 0.196494 0.0602124
2 0.180699 0.00020304
3 20.0181 24.9903
4 20.3953 25.0507
78400 4
1 0.197636 0.0605624
2 0.181749 0.000204221
3 20.107 25.239
4 20.4864 25.2997
78500 4
1 0.198781 0.0609134
2 0.182803 0.000205404
3 20.2293 25.491
4 20.6109 25.5522
78600 4
1 0.19993 0.0612655
2 0.183859 0.000206592
3 20.1795 25.7464
4 20.5633 25.8079
78700 4
1 0.201082 0.0616186
2 0.184919 0.000207782
3 20.1617 26.0045
4 20.5477 26.0663
78800 4
1 0.202238 0.0619727
2 0.185981 0.000208976
3 20.199 26.2653
4 20.5872 26.3274
78900 4
1 0.203397 0.0623277
2 0.187047 0.000210174
3 20.2119 26.5287
4 20.6024 26.5913
79000 4
1 0.204559 0.0626839
2 0.188116 0.000211374
3 20.1726 26.7943
4 20.5653 26.8572
79100 4
1 0.205724 0.063041
2 0.189188 0.000212579
3 20.2547 27.0621
4 20.6497 27.1253
79200 4
1 0.206893 0.0633991
2 0.190262 0.000213786
3 20.2943 27.332
4 20.6915 27.3956
79300 4
1 0.208065 0.0637583
2 0.19134 0.000214997
3 20.2821 27.6036
4 20.6815 27.6676
79400 4
1 0.20924 0.0641185
2 0.192421 0.000216212
3 20.3634 27.8768
4 20.7651 27.9412
79500 4
1 0.210419 0.0644796
2 0.193505 0.00021743
3 20.4879 28.1517
4 20.8918 28.2164
79600 4
1 0.211601 0.0648418
2 0.194592 0.000218651
3 20.5415 28.4278
4 20.9477 28.4928
79700 4
1 0.212786 0.0652051
2 0.195682 0.000219876
3 20.6256 28.7051
4 21.0341 28.7705
79800 4
1 0.213975 0.0655693
2 0.196775 0.000221104
3 20.7402 28.9836
4 21.1509 29.0494
79900 4
1 0.215167 0.0659345
2 0.197871 0.000222336
3 20.833 29.263
4 21.2461 29.3291
80000 4
1 0.216362 0.0663008
2 0.19897 0.000223571
3 20.8263 29.5432
4 21.2416 29.6098
80100 4
1 0.217561 0.066668
2 0.200072 0.000224809
3 20.9093 29.8243
4 21.3269 29.8912
80200 4
1 0.218762 0.0670363
2 0.201178 0.000226051
3 20.9447 30.1059
4 21.3646 30.1732
80300 4
1 0.219968 0.0674056
2 0.202286 0.000227297
3 20.9228 30.3879
4 21.345 30.4555
80400 4
1 0.221176 0.0677759
2 0.203397 0.000228545
3 20.9337 30.6701
4 21.3583 30.7381
80500 4
1 0.222388 0.0681473
2 0.204512 0.000229797
3 20.9554 30.9519
4 21.3823 31.0203
80600 4
1 0.223603 0.0685196
2 0.205629 0.000231053
3 20.9411 31.233
4 21.3704 31.3018
80700 4
1 0.224821 0.068893
2 0.206749 0.000232312
3 21.0085 31.5126
4 21.44 31.5817
80800 4
1 0.226043 0.0692673
2 0.207873 0.000233574
3 21.0203 31.7895
4 21.4542 31.859
80900 4
1 0.227268 0.0696427
2 0.208999 0.00023484
3 21.0846 32.0621
4 21.5209 32.132
81000 4
1 0.228496 0.0700191
2 0.210129 0.00023611
3 21.0242 32.3287
4 21.4628 32.399
81100 4
1 0.229728 0.0703965
2 0.211262 0.000237382
3 21.1003 32.5866
4 21.5413 32.6572
81200 4
1 0.230963 0.070775
2 0.212397 0.000238658
3 21.1953 32.8326
4 21.6387 32.9036
81300 4
1 0.232201 0.0711544
2 0.213536 0.000239938
3 21.3303 33.063
4 21.7761 33.1344
81400 4
1 0.233443 0.0715349
2 0.214678 0.000241221
3 21.4218 33.2734
4 21.8699 33.3452
81500 4
1 0.234688 0.0719164
2 0.215823 0.000242507
3 21.4775 33.4585
4 21.928 33.5307
81600 4
1 0.235936 0.0722988
2 0.216971 0.000243797
3 21.5957 33.6128
4 22.0486 33.6853
81700 4
1 0.237187 0.0726823
2 0.218121 0.00024509
3 21.6522 33.7299
4 22.1075 33.8028
81800 4
1 0.238442 0.0730669
2 0.219275 0.000246387
3 21.7903 33.8035
4 22.2481 33.8768
81900 4
1 0.2397 0.0734524
2 0.220432 0.000247687
3 21.9373 33.8271
4 22.3974 33.9008
82000 4
1 0.240962 0.0738389
2 0.221592 0.00024899
3 21.9767 33.7945
4 22.4392 33.8686
82100 4
1 0.242226 0.0742265
2 0.222755 0.000250297
3 22.014 33.7
4 22.479 33.7745
82200 4
1 0.243494 0.0746151
2 0.223922 0.000251607
3 22.1152 33.5388
4 22.5826 33.6137
82300 4
1 0.244766 0.0750047
2 0.225091 0.000252921
3 22.1755 33.3074
4 22.6453 33.3826
82400 4
1 0.24604 0.0753953
2 0.226263 0.000254238
3 22.254 33.0034
4 22.7263 33.079
82500 4
1 0.247318 0.0757869
2 0.227438 0.000255559
3 22.3934 32.6259
4 22.8682 32.7019
82600 4
1 0.2486 0.0761795
2 0.228616 0.000256883
3 22.4758 32.1756
4 22.953 32.252
82700 4
1 0.249884 0.0765732
2 0.229798 0.00025821
3 22.4357 31.6545
4 22.9154 31.7314
82800 4
1 0.251172 0.0769678
2 0.230982 0.000259541
3 22.5281 31.0663
4 23.0102 31.1435
82900 4
1 0.252463 0.0773635
2 0.23217 0.000260875
3 22.5853 30.4157
4 23.07 30.4933
83000 4
1 0.253758 0.0777602
2 0.23336 0.000262213
3 22.4839 29.7087
4 22.971 29.7867
83100 4
1 0.255056 0.0781579
2 0.234554 0.000263554
3 22.4861 28.9524
4 22.9757 29.0308
83200 4
1 0.256357 0.0785566
2 0.23575 0.000264898
3 22.5383 28.1543
4 23.0304 28.2331
83300 4
1 0.257661 0.0789563
2 0.23695 0.000266246
3 22.504 27.3225
4 22.9986 27.4017
83400 4
1 0.258969 0.0793571
2 0.238152 0.000267598
3 22.5138 26.4654
4 23.0109 26.545
83500 4
1 0.26028 0.0797588
2 0.239358 0.000268953
3 22.5878 25.5908
4 23.0875 25.6708
83600 4
1 0.261595 0.0801616
2 0.240567 0.000270311
3 22.6308 24.7066
4 23.133 24.787
83700 4
1 0.262912 0.0805654
2 0.241779 0.000271672
3 22.6543 23.8201
4 23.159 23.9009
83800 4
1 0.264233 0.0809702
2 0.242993 0.000273037
3 22.7237 22.9375
4 23.2309 23.0187
83900 4
1 0.265558 0.081376
2 0.244211 0.000274406
3 22.7762 22.065
4 23.286 22.1466
84000 4
1 0.266885 0.0817829
2 0.245432 0.000275778
3 22.8059 21.2084
4 23.3182 21.2904
84100 4
1 0.268216 0.0821907
2 0.246656 0.000277153
3 22.7926 20.3713
4 23.3075 20.4537
84200 4
1 0.269551 0.0825996
2 0.247883 0.000278532
3 22.8293 19.5586
4 23.3467 19.6415
84300 4
1 0.270888 0.0830095
2 0.249113 0.000279914
3 22.9726 18.7748
4 23.4926 18.8581
84400 4
1 0.272229 0.0834203
2 0.250346 0.000281299
3 23.0249 18.0217
4 23.5475 18.1054
84500 4
1 0.273573 0.0838323
2 0.251583 0.000282688
3 23.0146 17.3036
4 23.5397 17.3877
84600 4
1 0.274921 0.0842452
2 0.252822 0.000284081
3 22.9781 16.6241
4 23.5058 16.7087
84700 4
1 0.276271 0.0846591
2 0.254064 0.000285477
3 22.9799 15.9838
4 23.5102 16.0688
84800 4
1 0.277626 0.0850741
2 0.255309 0.000286876
3 23.0382 15.3868
4 23.5711 15.4722
84900 4
1 0.278983 0.08549
2 0.256557 0.000288278
3 23.0902 14.8362
4 23.6257 14.922
85000 4
1 0.280344 0.085907
2 0.257809 0.000289685
3 23.1914 14.3315
4 23.7295 14.4177
85100 4
1 0.281708 0.086325
2 0.259063 0.000291094
3 23.2623 13.8767
4 23.803 13.9633
85200 4
1 0.283075 0.086744
2 0.260321 0.000292507
3 23.2607 13.4742
4 23.8041 13.5612
85300 4
1 0.284446 0.087164
2 0.261581 0.000293923
3 23.1681 13.1226
4 23.7142 13.21
85400 4
1 0.28582 0.0875851
2 0.262845 0.000295343
3 23.1029 12.8251
4 23.6516 12.913
85500 4
1 0.287197 0.0880071
2 0.264111 0.000296766
3 23.0894 12.584
4 23.6407 12.6723
85600 4
1 0.288578 0.0884302
2 0.265381 0.000298193
3 23.027 12.3963
4 23.581 12.4851
85700 4
1 0.289962 0.0888543
2 0.266654 0.000299623
3 23.1026 12.2653
4 23.6592 12.3544
85800 4
1 0.291349 0.0892793
2 0.267929 0.000301056
3 23.1126 12.1917
4 23.6719 12.2813
85900 4
1 0.292739 0.0897055
2 0.269208 0.000302493
3 22.9987 12.1722
4 23.5606 12.2622
86000 4
1 0.294133 0.0901326
2 0.27049 0.000303933
3 22.8818 12.2095
4 23.4465 12.3
86100 4
1 0.29553 0.0905607
2 0.271775 0.000305377
3 22.9067 12.3032
4 23.474 12.3941
86200 4
1 0.296931 0.0909899
2 0.273063 0.000306824
3 23.0011 12.4497
4 23.5711 12.541
86300 4
1 0.298335 0.09142
2 0.274354 0.000308275
3 22.9909 12.6509
4 23.5636 12.7426
86400 4
1 0.299742 0.0918512
2 0.275648 0.000309729
3 23.0135 12.9055
4 23.5888 12.9976
86500 4
1 0.301152 0.0922834
2 0.276945 0.000311186
3 23.0276 13.2094
4 23.6057 13.302
86600 4
1 0.302566 0.0927166
2 0.278245 0.000312647
3 23.0678 13.5637
4 23.6486 13.6567
86700 4
1 0.303983 0.0931508
2 0.279548 0.000314111
3 23.1393 13.9662
4 23.7228 14.0596
86800 4
1 0.305403 0.0935861
2 0.280854 0.000315579
3 23.1656 14.4122
4 23.7519 14.5061
86900 4
1 0.306827 0.0940223
2 0.282163 0.00031705
3 23.1662 14.9021
4 23.7552 14.9965
87000 4
1 0.308254 0.0944596
2 0.283475 0.000318525
3 23.2162 15.433
4 23.8079 15.5278
87100 4
1 0.309684 0.0948979
2 0.284791 0.000320002
3 23.2259 16
4 23.8204 16.0952
87200 4
1 0.311118 0.0953372
2 0.286109 0.000321484
3 23.2377 16.6031
4 23.835 16.6987
87300 4
1 0.312554 0.0957775
2 0.28743 0.000322969
3 23.2425 17.2386
4 23.8425 17.3347
87400 4
1 0.313995 0.0962188
2 0.288755 0.000324457
3 23.1699 17.9024
4 23.7726 17.999
87500 4
1 0.315438 0.0966611
2 0.290082 0.000325948
3 23.1588 18.5936
4 23.7643 18.6906
87600 4
1 0.316885 0.0971045
2 0.291413 0.000327443
3 23.1962 19.3085
4 23.8045 19.4059
87700 4
1 0.318335 0.0975489
2 0.292746 0.000328942
3 23.2148 20.0436
4 23.8258 20.1415
87800 4
1 0.319788 0.0979942
2 0.294083 0.000330444
3 23.1341 20.7973
4 23.748 20.8956
87900 4
1 0.321245 0.0984406
2 0.295423 0.000331949
3 23.0758 21.5663
4 23.6925 21.6651
88000 4
1 0.322705 0.0988881
2 0.296765 0.000333458
3 23.0212 22.3471
4 23.6407 22.4463
88100 4
1 0.324169 0.0993365
2 0.298111 0.00033497
3 23.0145 23.1375
4 23.6368 23.2372
88200 4
1 0.325635 0.0997859
2 0.29946 0.000336485
3 23.0728 23.9341
4 23.6978 24.0342
88300 4
1 0.327105 0.100236
2 0.300812 0.000338004
3 23.05 24.7332
4 23.6779 24.8338
88400 4
1 0.328579 0.100688
2 0.302166 0.000339527
3 22.972 25.5321
4 23.6027 25.6331
88500 4
1 0.330055 0.10114
2 0.303524 0.000341052
3 23.0195 26.3267
4 23.653 26.4282
88600 4
1 0.331535 0.101594
2 0.304885 0.000342582
3 23.0588 27.1133
4 23.6952 27.2152
88700 4
1 0.333018 0.102048
2 0.306249 0.000344114
3 23.0445 27.8881
4 23.6838 27.9905
88800 4
1 0.334505 0.102504
2 0.307616 0.00034565
3 23.0531 28.647
4 23.6952 28.7498
88900 4
1 0.335995 0.10296
2 0.308986 0.00034719
3 23.1261 29.3858
4 23.7711 29.4891
89000 4
1 0.337488 0.103418
2 0.31036 0.000348733
3 23.2301 30.1004
4 23.8779 30.2041
89100 4
1 0.338984 0.103877
2 0.311736 0.000350279
3 23.319 30.7866
4 23.9697 30.8909
89200 4
1 0.340484 0.104336
2 0.313115 0.000351829
3 23.405 31.4406
4 24.0586 31.5453
89300 4
1 0.341987 0.104797
2 0.314497 0.000353382
3 23.4401 32.0586
4 24.0966 32.1638
89400 4
1 0.343494 0.105258
2 0.315883 0.000354939
3 23.3947 32.6374
4 24.054 32.743
89500 4
1 0.345003 0.105721
2 0.317271 0.000356499
3 23.4089 33.1739
4 24.0711 33.28
89600 4
1 0.346516 0.106185
2 0.318662 0.000358062
3 23.4207 33.666
4 24.0859 33.7725
89700 4
1 0.348033 0.106649
2 0.320057 0.000359629
3 23.3221 34.112
4 23.9902 34.219
89800 4
1 0.349552 0.107115
2 0.321454 0.000361199
3 23.2442 34.5117
4 23.9152 34.6192
89900 4
1 0.351075 0.107582
2 0.322855 0.000362773
3 23.2306 34.8655
4 23.9045 34.9734
90000 4
1 0.352602 0.108049
2 0.324258 0.00036435
3 23.2166 35.1752
4 23.8935 35.2836
90100 4
1 0.354131 0.108518
2 0.325665 0.000365931
3 23.2881 35.4433
4 23.9679 35.5522
90200 4
1 0.355664 0.108988
2 0.327075 0.000367514
3 23.4576 35.6728
4 24.1404 35.7822
90300 4
1 0.3572 0.109458
2 0.328487 0.000369102
3 23.5179 35.8663
4 24.2036 35.9761
90400 4
1 0.35874 0.10993
2 0.329903 0.000370693
3 23.5538 36.0255
4 24.2425 36.1358
90500 4
1 0.360282 0.110403
2 0.331322 0.000372287
3 23.5955 36.1497
4 24.2871 36.2605
90600 4
1 0.361829 0.110877
2 0.332744 0.000373885
3 23.6224 36.2367
4 24.3169 36.3479
90700 4
1 0.363378 0.111352
2 0.334169 0.000375486
3 23.6903 36.2822
4 24.3879 36.3939
90800 4
1 0.364931 0.111827
2 0.335597 0.00037709
3 23.7932 36.2814
4 24.4938 36.3936
90900 4
1 0.366487 0.112304
2 0.337027 0.000378698
3 23.8422 36.2278
4 24.5457 36.3405
91000 4
1 0.368046 0.112782
2 0.338462 0.000380309
3 23.7125 36.1129
4 24.4191 36.2261
91100 4
1 0.369609 0.113261
2 0.339899 0.000381924
3 23.7768 35.9215
4 24.4863 36.0352
91200 4
1 0.371175 0.113741
2 0.341339 0.000383542
3 23.9105 35.6286
4 24.623 35.7427
91300 4
1 0.372744 0.114222
2 0.342782 0.000385164
3 23.8597 35.2102
4 24.5752 35.3248
91400 4
1 0.374317 0.114704
2 0.344228 0.000386789
3 23.8634 34.6429
4 24.5819 34.758
91500 4
1 0.375893 0.115187
2 0.345677 0.000388417
3 24.0155 33.8979
4 24.7371 34.0135
91600 4
1 0.377472 0.11567
2 0.34713 0.000390049
3 23.9051 32.9555
4 24.6297 33.0715
91700 4
1 0.379054 0.116155
2 0.348585 0.000391684
3 23.847 31.8068
4 24.5746 31.9234
91800 4
1 0.38064 0.116641
2 0.350043 0.000393323
3 23.8133 30.4512
4 24.544 30.5683
91900 4
1 0.382229 0.117128
2 0.351505 0.000394965
3 23.6852 28.9146
4 24.419 29.0321
92000 4
1 0.383822 0.117616
2 0.352969 0.000396611
3 23.6963 27.2608
4 24.4331 27.3788
92100 4
1 0.385418 0.118105
2 0.354437 0.00039826
3 23.6241 25.5486
4 24.364 25.6671
92200 4
1 0.387017 0.118595
2 0.355907 0.000399912
3 23.5504 23.8077
4 24.2934 23.9267
92300 4
1 0.388619 0.119086
2 0.357381 0.000401568
3 23.5687 21.9986
4 24.3147 22.1181
92400 4
1 0.390225 0.119578
2 0.358857 0.000403227
3 23.5036 19.8594
4 24.2527 19.9793
92500 4
1 0.391834 0.120071
2 0.360337 0.00040489
3 23.5251 16.9504
4 24.2773 17.0709
92600 4
1 0.393446 0.120566
2 0.36182 0.000406556
3 23.6296 13.2966
4 24.3849 13.4176
92700 4
1 0.395062 0.121061
2 0.363306 0.000408225
3 23.7147 9.50105
4 24.4731 9.62252
92800 4
