# Time-averaged data for fix thermodynamic_data
# TimeStep c_pe_total c_ke_total v_E_total v_E_interaction v_E_HAP v_E_CO2 v_E_binding v_E_interaction_kcal v_E_HAP_kcal v_E_CO2_kcal v_E_binding_kcal v_temp_current v_press_current v_vol_current v_coverage v_CO2_height c_temp_mobile_prod c_temp_system_prod
58700 -832471 84.8213 -832386 686.411 -832384 -688.054 -686.411 15829.3 -1.91955e+07 -15867.1 -15829.3 379.31 -9373.08 36655 0.000577701 21.0192 397.556 379.31
58800 -832469 87.2918 -832382 687.01 -832381 -688.297 -687.01 15843.1 -1.91954e+07 -15872.7 -15843.1 390.358 -9603.52 36554.9 0.000577701 21.7915 408.154 390.358
58900 -832467 83.8929 -832384 685.148 -832380 -688.421 -685.148 15800.1 -1.91954e+07 -15875.6 -15800.1 375.158 -9308.23 36656.4 0.000577701 22.0077 401.452 375.158
59000 -832467 87.6372 -832380 685.708 -832377 -688.14 -685.708 15813 -1.91954e+07 -15869.1 -15813 391.902 -8512.51 36631.1 0.000577701 21.9871 413.485 391.902
59100 -832464 85.334 -832379 687.092 -832377 -688.471 -687.092 15845 -1.91954e+07 -15876.8 -15845 381.603 -7733.27 36537.2 0.000577701 21.4003 405.192 381.603
59200 -832461 84.6946 -832377 686.247 -832374 -688.431 -686.247 15825.5 -1.91953e+07 -15875.8 -15825.5 378.743 -6840.41 36564.4 0.000577701 20.902 403.561 378.743
59300 -832465 92.4199 -832373 686.236 -832371 -688.46 -686.236 15825.2 -1.91952e+07 -15876.5 -15825.2 413.29 -8237.8 36574.2 0.000577701 20.718 441.96 413.29
59400 -832458 91.7892 -832367 687.037 -832365 -688.569 -687.037 15843.7 -1.91951e+07 -15879 -15843.7 410.469 -7978.19 36545 0.000577701 20.8239 423.083 410.469
59500 -832461 89.4502 -832372 685.888 -832369 -688.365 -685.888 15817.2 -1.91952e+07 -15874.3 -15817.2 400.01 -8653.41 36517.1 0.000577701 21.0403 439.793 400.01
59600 -832455 87.1809 -832367 686.821 -832364 -689.89 -686.821 15838.7 -1.91951e+07 -15909.5 -15838.7 389.862 -9238.66 36804.6 0.000577701 20.7788 411.677 389.862
59700 -832446 85.5723 -832360 686.319 -832358 -688.324 -686.319 15827.1 -1.91949e+07 -15873.4 -15827.1 382.668 -6671.34 36580.4 0.000577701 20.6793 396.453 382.668
59800 -832455 93.1169 -832362 686.519 -832360 -688.132 -686.519 15831.8 -1.9195e+07 -15868.9 -15831.8 416.407 -5590.87 36618.8 0.000577701 20.1526 451.724 416.407
59900 -832448 90.3781 -832357 685.669 -832355 -687.692 -685.669 15812.1 -1.91949e+07 -15858.8 -15812.1 404.159 -5380.21 36720.7 0.000577701 19.939 422.446 404.159
60000 -832442 85.736 -832357 685.911 -832355 -687.706 -685.911 15817.7 -1.91949e+07 -15859.1 -15817.7 383.4 -8500.79 36719.8 0.000577701 20.08 404.345 383.4
60100 -832446 88.327 -832357 687.06 -832356 -688.147 -687.06 15844.2 -1.91949e+07 -15869.3 -15844.2 394.987 -7611.72 36624.6 0.000577701 20.572 426.791 394.987
60200 -832444 93.4165 -832351 684.436 -832348 -687.438 -684.436 15783.7 -1.91947e+07 -15852.9 -15783.7 417.746 -7351.73 36590.1 0.000577701 20.9477 438.109 417.746
60300 -832445 96.4377 -832349 684.681 -832346 -687.725 -684.681 15789.4 -1.91946e+07 -15859.6 -15789.4 431.257 -7112.67 36756.8 0.000577701 20.9856 456.371 431.257
60400 -832445 95.5788 -832350 687.245 -832349 -688.557 -687.245 15848.5 -1.91947e+07 -15878.7 -15848.5 427.416 -9327.47 36531.7 0.000577701 20.8523 462.233 427.416
60500 -832439 93.5805 -832346 686.379 -832344 -688.633 -686.379 15828.5 -1.91946e+07 -15880.5 -15828.5 418.48 -7522.08 36571.5 0.000577701 20.7722 439.771 418.48
60600 -832442 98.0361 -832344 686.402 -832341 -688.772 -686.402 15829.1 -1.91945e+07 -15883.7 -15829.1 438.405 -6254.12 36528.4 0.000577701 21.0768 469.402 438.405
60700 -832437 95.2792 -832342 686.611 -832340 -688.84 -686.611 15833.9 -1.91945e+07 -15885.3 -15833.9 426.076 -7898.5 36413.8 0.000577701 21.6686 456.672 426.076
60800 -832433 95.4943 -832338 685.093 -832335 -688.216 -685.093 15798.9 -1.91944e+07 -15870.9 -15798.9 427.038 -7370.06 36528.4 0.000577701 21.6896 455.729 427.038
60900 -832426 95.1892 -832331 686.247 -832330 -687.806 -686.247 15825.5 -1.91943e+07 -15861.4 -15825.5 425.674 -6030 36720.8 0.000577701 21.8239 442.311 425.674
61000 -832418 86.3724 -832331 685.358 -832330 -686.696 -685.358 15805 -1.91943e+07 -15835.8 -15805 386.246 -5202.32 36644.6 0.000577701 22.4227 420.823 386.246
61100 -832425 97.7719 -832327 683.868 -832324 -687.042 -683.868 15770.6 -1.91941e+07 -15843.8 -15770.6 437.223 -6206.31 36864.9 0.000577701 22.2425 461.397 437.223
61200 -832421 95.6083 -832326 686.865 -832324 -688.554 -686.865 15839.7 -1.91941e+07 -15878.7 -15839.7 427.548 -7165.05 36545.4 0.000577701 21.8359 449.101 427.548
61300 -832423 94.0557 -832329 686.658 -832327 -689.434 -686.658 15835 -1.91942e+07 -15899 -15835 420.605 -7589.28 36449.9 0.000577701 21.2157 460.519 420.605
61400 -832420 97.8498 -832322 686.539 -832319 -689.881 -686.539 15832.2 -1.9194e+07 -15909.3 -15832.2 437.571 -7711.46 36323 0.000577701 20.9723 454.673 437.571
61500 -832415 93.4426 -832321 686.991 -832318 -689.971 -686.991 15842.6 -1.9194e+07 -15911.3 -15842.6 417.863 -8605.44 36232.9 0.000577701 20.8582 441.932 417.863
61600 -832414 91.683 -832322 686.698 -832319 -689.883 -686.698 15835.9 -1.9194e+07 -15909.3 -15835.9 409.995 -7864.36 36330.4 0.000577701 20.6967 447.086 409.995
61700 -832413 95.9723 -832317 687.145 -832314 -689.534 -687.145 15846.2 -1.91939e+07 -15901.3 -15846.2 429.176 -7119.54 36401.8 0.000577701 20.9737 454.065 429.176
61800 -832410 95.9341 -832314 685.727 -832310 -688.98 -685.727 15813.5 -1.91938e+07 -15888.5 -15813.5 429.005 -9666.15 36448.6 0.000577701 21.2567 451.767 429.005
61900 -832412 96.8045 -832315 686.291 -832312 -688.761 -686.291 15826.5 -1.91939e+07 -15883.4 -15826.5 432.897 -10984.6 36756 0.000577701 21.3816 468.524 432.897
62000 -832405 94.7316 -832310 685.916 -832308 -687.925 -685.916 15817.9 -1.91938e+07 -15864.2 -15817.9 423.627 -10293.9 36688.6 0.000577701 21.8036 445.345 423.627
62100 -832407 95.9055 -832311 686.483 -832308 -688.925 -686.483 15830.9 -1.91938e+07 -15887.2 -15830.9 428.877 -8669.63 36766.6 0.000577701 21.5918 459.507 428.877
62200 -832406 95.2463 -832310 685.78 -832307 -688.981 -685.78 15814.7 -1.91938e+07 -15888.5 -15814.7 425.929 -7582.91 36569 0.000577701 21.5064 459.391 425.929
62300 -832401 93.7585 -832307 687.322 -832305 -689.473 -687.322 15850.3 -1.91937e+07 -15899.9 -15850.3 419.276 -6277.28 36380.9 0.000577701 21.2031 444.36 419.276
62400 -832404 101.251 -832303 686.787 -832300 -689.637 -686.787 15837.9 -1.91936e+07 -15903.7 -15837.9 452.783 -6031.5 36330.1 0.000577701 20.7679 471.156 452.783
62500 -832402 93.5954 -832308 686.524 -832305 -689.846 -686.524 15831.9 -1.91937e+07 -15908.5 -15831.9 418.547 -7079.95 36186.5 0.000577701 20.6624 459.13 418.547
62600 -832396 91.5903 -832304 687.349 -832302 -689.932 -687.349 15850.9 -1.91936e+07 -15910.5 -15850.9 409.58 -7899.73 36067.8 0.000577701 20.5345 434.45 409.58
62700 -832401 100.173 -832300 687.06 -832297 -689.956 -687.06 15844.2 -1.91935e+07 -15911 -15844.2 447.963 -7015.58 36077.7 0.000577701 20.1637 469.249 447.963
62800 -832397 94.3129 -832303 686.755 -832300 -690.02 -686.755 15837.2 -1.91936e+07 -15912.5 -15837.2 421.755 -8836.24 36024.4 0.000577701 20.0268 459.697 421.755
62900 -832396 100.174 -832296 687.288 -832293 -690.058 -687.288 15849.5 -1.91934e+07 -15913.4 -15849.5 447.967 -7538.1 35868.6 0.000577701 19.9029 468.63 447.967
63000 -832389 95.1059 -832294 687.145 -832291 -690.063 -687.145 15846.2 -1.91934e+07 -15913.5 -15846.2 425.301 -7882.1 35897.8 0.000577701 19.6092 453.458 425.301
63100 -832387 93.4911 -832294 686.89 -832290 -690.091 -686.89 15840.3 -1.91934e+07 -15914.1 -15840.3 418.08 -7443.47 35885 0.000577701 19.6323 453.14 418.08
63200 -832388 99.5382 -832288 687.229 -832285 -690.114 -687.229 15848.1 -1.91932e+07 -15914.7 -15848.1 445.122 -6652.87 35737.8 0.000577701 19.7258 471.594 445.122
63300 -832382 96.2415 -832286 687.173 -832283 -690.114 -687.173 15846.8 -1.91932e+07 -15914.7 -15846.8 430.379 -5853.17 35772.7 0.000577701 19.4579 454.029 430.379
63400 -832379 92.3684 -832287 686.974 -832284 -690.128 -686.974 15842.2 -1.91932e+07 -15915 -15842.2 413.06 -5864.61 35762.3 0.000577701 19.4303 446.02 413.06
63500 -832379 96.1602 -832283 687.195 -832280 -690.145 -687.195 15847.3 -1.91931e+07 -15915.4 -15847.3 430.016 -4756.49 35690 0.000577701 19.6419 453.1 430.016
63600 -832376 92.3708 -832284 687.172 -832281 -690.142 -687.172 15846.8 -1.91931e+07 -15915.3 -15846.8 413.071 -7074.59 35709.3 0.000577701 19.4849 440.505 413.071
63700 -832372 88.2747 -832283 687.027 -832280 -690.149 -687.027 15843.5 -1.91931e+07 -15915.5 -15843.5 394.753 -6652.94 35699 0.000577701 19.3996 421.633 394.753
63800 -832374 93.2295 -832281 687.187 -832278 -690.163 -687.187 15847.1 -1.91931e+07 -15915.8 -15847.1 416.91 -4923.81 35606.5 0.000577701 19.4824 441.817 416.91
63900 -832375 96.7293 -832278 687.153 -832275 -690.159 -687.153 15846.4 -1.9193e+07 -15915.7 -15846.4 432.561 -5042.58 35601.1 0.000577701 19.3021 453.002 432.561
64000 -832377 96.6969 -832281 687.059 -832278 -690.161 -687.059 15844.2 -1.91931e+07 -15915.7 -15844.2 432.416 -6073.66 35658 0.000577701 19.2507 469.967 432.416
64100 -832374 97.811 -832276 687.193 -832273 -690.173 -687.193 15847.3 -1.9193e+07 -15916 -15847.3 437.398 -4492.6 35566.1 0.000577701 19.4084 463.056 437.398
64200 -832371 98.5651 -832273 687.125 -832270 -690.167 -687.125 15845.7 -1.91929e+07 -15915.9 -15845.7 440.77 -4216.57 35586.6 0.000577701 19.2291 464.451 440.77
64300 -832373 97.8568 -832275 687.077 -832272 -690.167 -687.077 15844.6 -1.91929e+07 -15915.9 -15844.6 437.603 -4737.8 35639.8 0.000577701 19.0977 480.652 437.603
64400 -832362 95.6976 -832267 687.203 -832264 -690.177 -687.203 15847.5 -1.91928e+07 -15916.1 -15847.5 427.947 -4944.64 35573 0.000577701 19.348 441.756 427.947
64500 -832367 100.266 -832267 687.097 -832264 -690.171 -687.097 15845.1 -1.91928e+07 -15916 -15845.1 448.376 -5553.99 35572.9 0.000577701 19.3502 479.604 448.376
64600 -832357 89.6199 -832268 687.083 -832264 -690.167 -687.083 15844.7 -1.91928e+07 -15915.9 -15844.7 400.769 -4683.08 35646 0.000577701 19.2493 434.644 400.769
64700 -832358 93.2762 -832264 687.214 -832261 -690.176 -687.214 15847.8 -1.91927e+07 -15916.1 -15847.8 417.119 -4488.81 35588.9 0.000577701 19.396 439.791 417.119
64800 -832356 94.4799 -832261 687.072 -832258 -690.169 -687.072 15844.5 -1.91926e+07 -15915.9 -15844.5 422.502 -7366.61 35593.8 0.000577701 19.3839 445.792 422.502
64900 -832356 93.1763 -832263 687.076 -832260 -690.161 -687.076 15844.6 -1.91927e+07 -15915.7 -15844.6 416.672 -7648.14 35667.6 0.000577701 19.3116 448.68 416.672
65000 -832358 99.6294 -832258 687.226 -832255 -690.169 -687.226 15848.1 -1.91926e+07 -15915.9 -15848.1 445.53 -6376.3 35650.2 0.000577701 19.4956 467.897 445.53
65100 -832352 93.1574 -832259 687.049 -832256 -690.16 -687.049 15844 -1.91926e+07 -15915.7 -15844 416.588 -5599.97 35611.7 0.000577701 19.4663 445.866 416.588
65200 -832349 90.7813 -832258 687.058 -832255 -690.148 -687.058 15844.2 -1.91925e+07 -15915.4 -15844.2 405.962 -5558.92 35705.3 0.000577701 19.2561 438.35 405.962
65300 -832346 94.0964 -832252 687.244 -832249 -690.153 -687.244 15848.5 -1.91924e+07 -15915.5 -15848.5 420.787 -6854.93 35722.5 0.000577701 19.4097 441.135 420.787
65400 -832346 97.0425 -832249 687.022 -832246 -690.142 -687.022 15843.3 -1.91923e+07 -15915.3 -15843.3 433.962 -6992.74 35684.6 0.000577701 19.5411 452.501 433.962
65500 -832342 89.6808 -832252 687.022 -832249 -690.122 -687.022 15843.3 -1.91924e+07 -15914.8 -15843.3 401.041 -7320 35811.4 0.000577701 19.4665 436.513 401.041
65600 -832340 91.7499 -832248 687.269 -832245 -690.122 -687.269 15849 -1.91923e+07 -15914.8 -15849 410.294 -6810.01 35813.2 0.000577701 19.6441 435.902 410.294
65700 -832340 95.8951 -832244 686.982 -832241 -690.108 -686.982 15842.4 -1.91922e+07 -15914.5 -15842.4 428.83 -5051.22 35807.6 0.000577701 19.792 447.585 428.83
65800 -832337 91.4831 -832246 686.959 -832243 -690.071 -686.959 15841.9 -1.91923e+07 -15913.7 -15841.9 409.101 -7095.02 35931 0.000577701 19.8225 447.003 409.101
65900 -832339 99.257 -832239 687.297 -832237 -690.061 -687.297 15849.7 -1.91921e+07 -15913.4 -15849.7 443.864 -6914.04 35962.6 0.000577701 20.1304 461.137 443.864
66000 -832335 94.8955 -832240 686.912 -832237 -690.035 -686.912 15840.8 -1.91921e+07 -15912.8 -15840.8 424.36 -5801.56 35938.8 0.000577701 20.3547 453.099 424.36
66100 -832335 93.3197 -832242 686.832 -832238 -689.954 -686.832 15839 -1.91922e+07 -15911 -15839 417.314 -7414.35 36104.2 0.000577701 20.2802 453.173 417.314
66200 -832330 92.2637 -832237 687.314 -832235 -689.906 -687.314 15850.1 -1.91921e+07 -15909.9 -15850.1 412.591 -6459.74 36155.5 0.000577701 20.5257 433.716 412.591
66300 -832331 97.102 -832234 686.754 -832231 -689.833 -686.754 15837.2 -1.9192e+07 -15908.2 -15837.2 434.228 -8493.88 36164.2 0.000577701 20.8316 457.371 434.228
66400 -832326 90.646 -832236 686.445 -832233 -689.544 -686.445 15830.1 -1.9192e+07 -15901.5 -15830.1 405.357 -9374.05 36331.9 0.000577701 20.81 436.034 405.357
66500 -832327 95.1128 -832231 687.118 -832229 -689.16 -687.118 15845.6 -1.9192e+07 -15892.7 -15845.6 425.332 -7284.94 36483.7 0.000577701 21.0005 448.452 425.332
66600 -832327 98.3521 -832229 685.92 -832227 -688.372 -685.92 15817.9 -1.91919e+07 -15874.5 -15817.9 439.818 -5589 36548.4 0.000577701 21.3705 468.886 439.818
66700 -832323 95.4095 -832228 685.304 -832225 -687.964 -685.304 15803.7 -1.91919e+07 -15865.1 -15803.7 426.659 -4679.41 36796.8 0.000577701 21.6316 458.805 426.659
66800 -832323 98.1107 -832225 686.768 -832223 -687.959 -686.768 15837.5 -1.91918e+07 -15865 -15837.5 438.738 -5373.95 36710.5 0.000577701 21.3232 463.518 438.738
66900 -832320 97.7551 -832223 685.629 -832220 -688.257 -685.629 15811.2 -1.91917e+07 -15871.8 -15811.2 437.148 -5796.76 36717.8 0.000577701 20.9094 460.816 437.148
67000 -832321 95.8371 -832226 686.368 -832223 -689.356 -686.368 15828.3 -1.91918e+07 -15897.2 -15828.3 428.571 -2952.91 36492.6 0.000577701 20.9403 462.823 428.571
67100 -832323 99.9386 -832223 687.13 -832221 -689.458 -687.13 15845.8 -1.91918e+07 -15899.5 -15845.8 446.912 -4463.4 36398.6 0.000577701 20.7663 476.523 446.912
67200 -832315 95.6772 -832220 686.705 -832217 -689.399 -686.705 15836 -1.91917e+07 -15898.2 -15836 427.856 -6880.27 36453.6 0.000577701 20.633 449.007 427.856
67300 -832313 90.1513 -832223 687.065 -832220 -689.614 -687.065 15844.3 -1.91918e+07 -15903.1 -15844.3 403.145 -6430.42 36396.8 0.000577701 20.9062 440.446 403.145
67400 -832310 94.8947 -832215 686.473 -832212 -689.482 -686.473 15830.7 -1.91916e+07 -15900.1 -15830.7 424.357 -8070.85 36345.9 0.000577701 20.92 438.259 424.357
67500 -832313 98.2929 -832214 686.428 -832212 -688.908 -686.428 15829.6 -1.91916e+07 -15886.8 -15829.6 439.553 -6164.72 36556.5 0.000577701 20.8975 470.134 439.553
67600 -832308 94.2856 -832214 687.276 -832213 -688.489 -687.276 15849.2 -1.91916e+07 -15877.2 -15849.2 421.633 -7097.15 36618.9 0.000577701 21.3432 456.524 421.633
67700 -832314 102.97 -832211 685.847 -832208 -688.705 -685.847 15816.2 -1.91915e+07 -15882.2 -15816.2 460.471 -6537.04 36683 0.000577701 21.7577 488.346 460.471
67800 -832303 95.5996 -832207 687.201 -832206 -687.902 -687.201 15847.5 -1.91914e+07 -15863.6 -15847.5 427.509 -7142.03 36768 0.000577701 21.5332 453.41 427.509
67900 -832299 91.6596 -832208 686.386 -832206 -688.111 -686.386 15828.7 -1.91914e+07 -15868.5 -15828.7 409.89 -7678.46 36723.2 0.000577701 20.9022 437.206 409.89
68000 -832301 97.5258 -832204 686.171 -832201 -688.574 -686.171 15823.7 -1.91913e+07 -15879.1 -15823.7 436.123 -6984.79 36649.1 0.000577701 20.6744 457.361 436.123
68100 -832301 96.277 -832204 686.658 -832202 -689.108 -686.658 15835 -1.91913e+07 -15891.4 -15835 430.538 -8627.12 36599.7 0.000577701 20.7494 461.438 430.538
68200 -832297 92.9625 -832204 686.36 -832201 -689.158 -686.36 15828.1 -1.91913e+07 -15892.6 -15828.1 415.716 -5509.53 36443 0.000577701 20.8655 450.275 415.716
68300 -832295 97.5679 -832198 685.461 -832195 -688.014 -685.461 15807.4 -1.91912e+07 -15866.2 -15807.4 436.311 -4312.68 36665.5 0.000577701 20.6491 455.737 436.311
68400 -832296 100.041 -832196 685.95 -832194 -687.819 -685.95 15818.6 -1.91912e+07 -15861.7 -15818.6 447.368 -5665.01 36768.7 0.000577701 20.9449 472.112 447.368
68500 -832298 98.5956 -832199 685.15 -832196 -687.735 -685.15 15800.2 -1.91912e+07 -15859.8 -15800.2 440.907 -5656.04 36617.9 0.000577701 21.1718 478.219 440.907
68600 -832290 93.397 -832197 684.437 -832193 -687.907 -684.437 15783.7 -1.91911e+07 -15863.8 -15783.7 417.659 -5281.6 36759.7 0.000577701 20.9562 444.872 417.659
68700 -832290 96.5243 -832193 687.116 -832191 -689.198 -687.116 15845.5 -1.91911e+07 -15893.5 -15845.5 431.644 -6445.24 36504.8 0.000577701 20.8148 452.838 431.644
68800 -832292 97.144 -832195 686.512 -832192 -689.426 -686.512 15831.6 -1.91911e+07 -15898.8 -15831.6 434.416 -5312.99 36543.2 0.000577701 20.5464 474.679 434.416
68900 -832284 96.0163 -832188 687.121 -832186 -689.301 -687.121 15845.6 -1.9191e+07 -15895.9 -15845.6 429.372 -4955.4 36525.5 0.000577701 20.7978 443.302 429.372
69000 -832287 98.7581 -832188 684.829 -832184 -688.183 -684.829 15792.8 -1.91909e+07 -15870.1 -15792.8 441.634 -5955.45 36548.8 0.000577701 20.9856 472.756 441.634
69100 -832284 96.3931 -832188 684.728 -832185 -687.446 -684.728 15790.4 -1.91909e+07 -15853.1 -15790.4 431.058 -7250.34 36794.2 0.000577701 21.0272 469.829 431.058
69200 -832281 98.4802 -832183 685.868 -832181 -687.636 -685.868 15816.7 -1.91908e+07 -15857.5 -15816.7 440.391 -6858.16 36684.6 0.000577701 20.8344 462.582 440.391
69300 -832277 96.9808 -832180 685.134 -832177 -687.985 -685.134 15799.8 -1.91908e+07 -15865.5 -15799.8 433.685 -5256.78 36760.3 0.000577701 20.5298 457.505 433.685
69400 -832282 99.3832 -832182 686.478 -832180 -689.065 -686.478 15830.8 -1.91908e+07 -15890.5 -15830.8 444.429 -4601.68 36535.3 0.000577701 20.5846 478.244 444.429
69500 -832278 100.041 -832178 686.242 -832176 -688.757 -686.242 15825.4 -1.91907e+07 -15883.3 -15825.4 447.369 -5518.29 36578.2 0.000577701 20.1707 474.59 447.369
69600 -832272 95.2111 -832176 685.982 -832174 -688.186 -685.982 15819.4 -1.91907e+07 -15870.2 -15819.4 425.772 -6943.76 36730 0.000577701 20.1709 452.013 425.772
69700 -832275 98.2126 -832177 686.773 -832176 -688.081 -686.773 15837.6 -1.91907e+07 -15867.8 -15837.6 439.194 -5721.63 36720.7 0.000577701 20.5645 475.088 439.194
69800 -832277 103.564 -832173 685.052 -832170 -687.91 -685.052 15797.9 -1.91906e+07 -15863.8 -15797.9 463.124 -6678.15 36689.8 0.000577701 20.9248 488.399 463.124
69900 -832275 102.973 -832172 685.834 -832170 -688.374 -685.834 15816 -1.91906e+07 -15874.5 -15816 460.482 -7113.5 36687.1 0.000577701 20.7446 489.656 460.482
70000 -832278 103.624 -832174 687.171 -832172 -689.082 -687.171 15846.8 -1.91906e+07 -15890.8 -15846.8 463.392 -6401.33 36563 0.000577701 20.3596 501.011 463.392
70100 -832276 104.086 -832172 686.459 -832169 -689.461 -686.459 15830.4 -1.91906e+07 -15899.6 -15830.4 465.458 -6840.53 36482.7 0.000577701 20.1884 499.208 465.458
70200 -832270 101.223 -832169 686.914 -832166 -689.83 -686.914 15840.9 -1.91905e+07 -15908.1 -15840.9 452.655 -7158.54 36317 0.000577701 20.2977 476.963 452.655
70300 -832266 94.8615 -832171 687.076 -832169 -689.803 -687.076 15844.6 -1.91906e+07 -15907.5 -15844.6 424.208 -5701.72 36326.5 0.000577701 19.9882 462.014 424.208
70400 -832264 98.3412 -832165 686.904 -832162 -689.783 -686.904 15840.6 -1.91904e+07 -15907 -15840.6 439.769 -8363.59 36358.7 0.000577701 19.8415 458.12 439.769
70500 -832264 99.4255 -832165 687.154 -832162 -689.897 -687.154 15846.4 -1.91904e+07 -15909.6 -15846.4 444.618 -9579.54 36288.9 0.000577701 20.0702 473.732 444.618
70600 -832260 94.1443 -832166 686.653 -832162 -689.725 -686.653 15834.8 -1.91904e+07 -15905.7 -15834.8 421.001 -8070.4 36353.9 0.000577701 19.8919 455.069 421.001
70700 -832266 104.056 -832162 686.987 -832159 -689.475 -686.987 15842.5 -1.91903e+07 -15899.9 -15842.5 465.324 -8286.36 36463.9 0.000577701 19.8302 493.169 465.324
70800 -832256 97.2223 -832159 687.115 -832157 -689.37 -687.115 15845.5 -1.91903e+07 -15897.5 -15845.5 434.765 -7078.69 36465.3 0.000577701 20.2039 463.543 434.765
70900 -832258 102.428 -832155 684.979 -832152 -688.201 -684.979 15796.2 -1.91902e+07 -15870.5 -15796.2 458.043 -7063.61 36634.5 0.000577701 20.3573 488.546 458.043
71000 -832256 103.356 -832153 685.784 -832150 -688.12 -685.784 15814.8 -1.91901e+07 -15868.7 -15814.8 462.195 -7181.83 36749.3 0.000577701 20.6333 489.583 462.195
71100 -832251 98.281 -832153 686.118 -832151 -688.169 -686.118 15822.5 -1.91901e+07 -15869.8 -15822.5 439.5 -10755.5 36676.1 0.000577701 20.4572 470.991 439.5
71200 -832249 95.2713 -832153 685.362 -832150 -688.51 -685.362 15805.1 -1.91901e+07 -15877.7 -15805.1 426.041 -7632.76 36666.8 0.000577701 20.3649 461.819 426.041
71300 -832246 96.8588 -832150 687.102 -832147 -689.443 -687.102 15845.2 -1.91901e+07 -15899.2 -15845.2 433.14 -6291.09 36459.4 0.000577701 20.5228 451.782 433.14
71400 -832243 94.6665 -832148 686.807 -832146 -689.312 -686.807 15838.4 -1.919e+07 -15896.2 -15838.4 423.336 -7450.27 36511.3 0.000577701 20.2352 448.385 423.336
71500 -832247 97.6933 -832149 686.847 -832147 -689.403 -686.847 15839.3 -1.91901e+07 -15898.2 -15839.3 436.872 -8118.01 36500.3 0.000577701 20.2782 469.844 436.872
71600 -832250 101.93 -832148 686.849 -832145 -689.541 -686.849 15839.4 -1.919e+07 -15901.4 -15839.4 455.817 -6987.8 36427.1 0.000577701 20.6112 488.706 455.817
71700 -832245 101.506 -832144 685.74 -832141 -688.687 -685.74 15813.8 -1.91899e+07 -15881.7 -15813.8 453.921 -4731.94 36616.1 0.000577701 20.53 481.36 453.921
71800 -832243 99.3057 -832144 686.819 -832142 -688.401 -686.819 15838.7 -1.919e+07 -15875.1 -15838.7 444.082 -5804.74 36765 0.000577701 20.7081 481.106 444.082
71900 -832245 106.787 -832138 685.566 -832136 -687.977 -685.566 15809.8 -1.91898e+07 -15865.4 -15809.8 477.539 -7195.36 36679 0.000577701 21.0133 499.015 477.539
72000 -832244 104.962 -832139 685.24 -832136 -688.229 -685.24 15802.3 -1.91898e+07 -15871.2 -15802.3 469.375 -7054.35 36777.5 0.000577701 20.6857 503.686 469.375
72100 -832245 103.782 -832141 687.238 -832139 -689.254 -687.238 15848.3 -1.91899e+07 -15894.8 -15848.3 464.102 -6722.3 36546.3 0.000577701 20.2701 507.9 464.102
72200 -832241 105.092 -832135 686.66 -832133 -689.613 -686.66 15835 -1.91897e+07 -15903.1 -15835 469.957 -6476.32 36452.4 0.000577701 19.8922 494.318 469.957
72300 -832239 104.911 -832134 686.746 -832130 -689.965 -686.746 15837 -1.91897e+07 -15911.2 -15837 469.15 -4604.46 36305.1 0.000577701 19.8303 500.607 469.15
72400 -832234 100.955 -832133 687.303 -832130 -690.046 -687.303 15849.8 -1.91897e+07 -15913.1 -15849.8 451.46 -6583.91 36234.9 0.000577701 19.6603 483.415 451.46
72500 -832233 101.898 -832131 686.979 -832128 -690.067 -686.979 15842.4 -1.91896e+07 -15913.6 -15842.4 455.674 -6888.8 36252.2 0.000577701 19.5522 485.218 455.674
72600 -832238 109.054 -832128 687.089 -832125 -690.17 -687.089 15844.9 -1.91896e+07 -15915.9 -15844.9 487.674 -7157.79 36167 0.000577701 19.7326 523.494 487.674
72700 -832235 106.803 -832128 687.162 -832125 -690.169 -687.162 15846.6 -1.91896e+07 -15915.9 -15846.6 477.608 -6725.25 36133.7 0.000577701 19.6495 519.715 477.608
72800 -832229 105.312 -832123 687.068 -832120 -690.146 -687.068 15844.4 -1.91894e+07 -15915.4 -15844.4 470.942 -8192.78 36214.3 0.000577701 19.5883 495.311 470.942
72900 -832230 106.323 -832123 687.252 -832120 -690.194 -687.252 15848.6 -1.91894e+07 -15916.5 -15848.6 475.463 -8925.91 36144.4 0.000577701 19.866 508.634 475.463
73000 -832231 105.598 -832126 686.974 -832122 -690.148 -686.974 15842.2 -1.91895e+07 -15915.4 -15842.2 472.223 -6532.64 36163.5 0.000577701 19.8428 510.413 472.223
73100 -832230 107.297 -832123 687.109 -832120 -690.077 -687.109 15845.4 -1.91894e+07 -15913.8 -15845.4 479.819 -7289.67 36232.1 0.000577701 19.7708 514.632 479.819
73200 -832227 107.051 -832120 687.306 -832117 -690.086 -687.306 15849.9 -1.91894e+07 -15914 -15849.9 478.718 -7774.37 36213.1 0.000577701 19.9386 507.794 478.718
73300 -832223 102.297 -832121 686.629 -832117 -689.922 -686.629 15834.3 -1.91894e+07 -15910.2 -15834.3 457.458 -9901.73 36286.5 0.000577701 19.8761 496.324 457.458
73400 -832218 102.079 -832116 687.001 -832113 -689.625 -687.001 15842.9 -1.91893e+07 -15903.4 -15842.9 456.483 -8061.46 36432.7 0.000577701 19.9232 480.435 456.483
73500 -832219 104.64 -832114 687.088 -832112 -689.356 -687.088 15844.9 -1.91893e+07 -15897.2 -15844.9 467.938 -8353.51 36493.9 0.000577701 20.2273 497.846 467.938
